校名,系組名,採計及加權,普通生錄取分數,普通生同分參酌,原住民錄取分數,退伍軍人錄取分數,僑生錄取分數,蒙藏生錄取分數,派外子女錄取分數,檢定科目及標準-學科能力測驗,檢定科目及標準-英聽,同分參酌順序,核定名額,回流名額,招生名額,錄取人數-男,錄取人數-女,外加錄取-男,外加錄取-女,錄取總人數（含外加）
國立暨南國際大學,資訊管理學系,英x2.00 國x1.75 歷x1.50,179.75,,-----,-----,-----,-----,-----,1.數學A(後標) 或數學B(均標),,英文 國文 歷史,20,2,22,17,5,0,0,22
國立暨南國際大學,財務金融學系,英x2.00 國x1.00 公x1.00,140,,-----,-----,-----,-----,-----,1.數學A(均標) 或數學B(均標),,英文 國文 公民與社會,11,14,25,11,14,0,0,25
國立暨南國際大學,觀光休閒與餐旅管理學系觀光休閒組,國x2.00 英x2.00 地x1.50,187,,-----,-----,-----,-----,-----,,,國文 英文 地理,5,2,7,2,5,0,0,7
國立暨南國際大學,觀光休閒與餐旅管理學系餐旅管理組,國x2.00 英x2.00 歷x1.50,170,國 39,-----,-----,-----,-----,-----,,,國文 英文 歷史,5,5,10,6,4,0,0,10
國立暨南國際大學,管理學院學士班,英x1.00 國x1.00 公x1.00,95,英 21,-----,-----,-----,-----,-----,1.數學A(後標) 或數學B(均標),,英文 國文 公民與社會,5,7,12,7,5,0,0,12
國立暨南國際大學,國際文教與比較教育學系,英x2.00 國x1.50 公x1.00,133,英 26,-----,-----,-----,-----,-----,,,英文 國文 公民與社會,8,12,20,6,14,0,0,20
國立暨南國際大學,教育政策與行政學系,國x2.00 英x1.00 公x1.00,151,,-----,-----,-----,-----,-----,,,國文 英文 公民與社會,6,8,14,3,11,0,0,14
國立暨南國際大學,諮商心理與人力資源發展學系諮商心理組,英x1.50 數Bx1.50 國x1.50 公x1.00,213,,-----,-----,-----,-----,-----,,,英文 數學B 國文 公民與社會,5,0,5,2,3,0,0,5
國立暨南國際大學,諮商心理與人力資源發展學系終身學習與人力資源發展組,英x1.50 國x1.50 數Bx1.00 公x1.00,184,,-----,-----,-----,-----,-----,,,英文 國文 數學B 公民與社會,5,1,6,2,4,0,0,6
國立暨南國際大學,教育學院學士班教育科技與數位學習組,英x1.50 國x2.00 公x1.50,173,,-----,-----,-----,-----,-----,1.國文(後標) 2.英文(後標),,英文 國文 公民與社會,3,1,4,1,3,0,0,4
國立暨南國際大學,教育學院學士班教育心理與輔導組,英x1.50 國x2.00 公x1.50,184,,-----,-----,-----,-----,-----,1.國文(後標) 2.英文(均標),,英文 國文 公民與社會,2,2,4,1,3,0,0,4
國立暨南國際大學,資訊工程學系,數甲x1.50 數Ax1.50 英x1.25,138,,-----,-----,-----,-----,-----,,,數學甲 數學A 英文,20,5,25,21,4,0,0,25
國立暨南國際大學,土木工程學系,數甲x2.00 自x2.00 國x1.50 英x1.00,196.5,,-----,-----,-----,-----,-----,,,數學甲 自然 國文 英文,16,11,27,21,6,0,0,27
國立暨南國際大學,電機工程學系甲組,物x1.00 化x1.00 英x1.00 數Ax1.00 數甲x1.00,182,,-----,-----,-----,-----,-----,,,物理 化學 英文 數學A 數學甲,6,2,8,8,0,0,0,8
國立暨南國際大學,電機工程學系乙組,物x2.00 化x1.00 英x1.00 國x1.00,193,物 41,-----,-----,-----,-----,-----,1.數學A(後標) 或數學B(後標),,物理 化學 英文 國文,8,12,20,18,2,0,0,20
國立暨南國際大學,電機工程學系丙組,英x2.00 物x1.00 化x1.00 國x1.00,202,,-----,-----,-----,-----,-----,1.數學A(後標) 或數學B(均標),,英文 物理 化學 國文,8,5,13,10,3,0,0,13
國立暨南國際大學,應用化學系,英x2.00 化x2.00 數Ax1.00 數甲x1.00,162,,-----,-----,-----,-----,-----,,,英文 化學 數學A 數學甲,20,16,36,25,11,0,0,36
國立暨南國際大學,應用材料及光電工程學系,數Ax1.00 物x2.00 英x2.00 數甲x1.00,184,,-----,-----,-----,-----,-----,,,數學A 物理 英文 數學甲,18,12,30,25,5,0,0,30
國立暨南國際大學,科技學院學士班,數Ax2.00 物x2.00 自x1.75 英x1.00,213.25,,-----,-----,-----,-----,-----,,,數學A 物理 自然 英文,8,2,10,7,3,0,0,10
國立暨南國際大學,護理學系,生x2.00 英x1.50 國x1.25,166,,173.8,-----,-----,-----,-----,,,生物 英文 國文,11,3,14,5,9,0,1,15
南華大學,財務金融學系,國x2.00 數Bx1.75 歷x2.00,132.75,,-----,-----,-----,-----,-----,,,國文 數學B 歷史,1,6,7,4,3,0,0,7
南華大學,企業管理學系,國x2.00 地x2.00 英x1.75,138,,-----,-----,-----,-----,-----,,,國文 地理 英文,2,7,9,1,1,0,0,2
南華大學,文化創意事業管理學系,歷x1.75 國x2.00 英x1.75,113.25,,-----,-----,-----,-----,-----,,,歷史 國文 英文,1,14,15,1,4,0,0,5
南華大學,旅遊管理學系,國x2.00 地x2.00 歷x1.75,134.5,,-----,-----,-----,-----,-----,,,國文 地理 歷史,2,1,3,1,1,0,0,2
南華大學,管理學院國際企業學士學位學程,英x2.00 國x2.00 公x1.75,-----,,-----,-----,-----,-----,-----,,,英文 國文 公民與社會,1,7,8,0,0,0,0,0
南華大學,生死學系社會工作組,國x2.00 社x2.00 公x1.75,160.75,,-----,-----,-----,-----,-----,,,國文 社會 公民與社會,2,6,8,3,0,0,0,3
南華大學,生死學系殯葬服務組,國x2.00 社x2.00 公x1.75,130.5,,-----,-----,-----,-----,-----,,,國文 社會 公民與社會,2,10,12,6,3,0,0,9
南華大學,生死學系諮商組,國x2.00 社x2.00 公x1.75,183.25,,-----,-----,-----,-----,-----,,,國文 社會 公民與社會,2,9,11,1,0,0,0,1
南華大學,幼兒教育學系,國x2.00 社x2.00 歷x1.00,121,,-----,-----,-----,-----,-----,,,國文 社會 歷史,2,5,7,1,6,0,0,7
南華大學,文學系,國x2.00 歷x2.00 地x1.50,127,,-----,-----,-----,-----,-----,,,國文 歷史 地理,1,7,8,2,2,0,0,4
南華大學,外國語文學系,英x2.00 國x2.00 歷x1.75,157.25,,-----,-----,-----,-----,-----,,,英文 國文 歷史,1,7,8,1,0,0,0,1
南華大學,應用社會學系社會學組,國x2.00 歷x1.75 英x2.00,119.75,,-----,-----,-----,-----,-----,,,國文 歷史 英文,2,12,14,1,3,0,0,4
南華大學,應用社會學系社會工作組,國x2.00 歷x1.75 英x2.00,144,,-----,-----,-----,-----,-----,,,國文 歷史 英文,2,1,3,2,1,0,0,3
南華大學,傳播學系,國x2.00 社x2.00 公x1.75,170.25,,-----,-----,-----,-----,-----,,,國文 社會 公民與社會,2,5,7,2,5,0,0,7
南華大學,國際事務與企業學系,國x2.00 歷x2.00 英x1.75,170.25,,-----,-----,-----,-----,-----,,,國文 歷史 英文,2,6,8,1,0,0,0,1
南華大學,建築學系社會組,國x2.00 英x2.00 地x1.75,161.75,,-----,-----,-----,-----,-----,,,國文 英文 地理,1,1,2,1,1,0,0,2
南華大學,建築學系自然組,國x2.00 英x2.00 物x1.75,140.25,,-----,-----,-----,-----,-----,,,國文 英文 物理,1,3,4,1,3,0,0,4
南華大學,資訊工程學系,自x2.00 國x1.50 物x1.00,84,,-----,-----,-----,-----,-----,1.數學A(底標) 或數學B(底標),,自然 國文 物理,5,28,33,20,6,0,0,26
南華大學,自然生物科技學系,生x2.00 自x1.75 國x2.00,114.25,,-----,-----,-----,-----,-----,,,生物 自然 國文,2,14,16,9,4,0,0,13
南華大學,資訊管理學系,國x2.00 歷x2.00 公x1.75,205.5,,-----,-----,-----,-----,-----,,,國文 歷史 公民與社會,2,5,7,2,0,0,0,2
國立臺灣體育運動大學,體育學系,術科x2.00 生x2.00 數Bx1.00 英x2.00 化x1.00,252.94,,-----,-----,-----,-----,-----,,,術科 生物 數學B 英文 化學,5,17,22,19,3,0,0,22
國立臺灣體育運動大學,休閒運動學系,術科x2.00 國x2.00 英x2.00 地x1.00 歷x1.00,301.88,,-----,-----,-----,-----,-----,,,術科 國文 英文 地理 歷史,5,3,8,6,2,0,0,8
國立臺灣體育運動大學,運動事業管理學系,國x2.00 英x2.00 歷x1.00 地x1.00,188,國 41,-----,-----,-----,-----,-----,,,國文 英文 歷史 地理,13,13,26,15,11,0,0,26
國立臺灣體育運動大學,運動健康科學系,生x2.00 化x1.50 英x2.00,130.5,生 32,-----,-----,-----,-----,-----,1.數學A(底標) 或數學B(底標),,生物 化學 英文,8,20,28,15,13,0,0,28
國立臺灣體育運動大學,運動資訊與傳播學系,英x2.00 國x2.00 歷x1.75 地x1.00,244.5,英 28,-----,-----,-----,-----,-----,,,英文 國文 歷史 地理,4,5,9,3,6,0,0,9
國立臺南藝術大學,藝術史學系,歷x1.50 地x1.50 國x1.25 英x1.00,194.75,,-----,-----,-----,-----,-----,,,歷史 地理 國文 英文,13,0,13,3,10,0,0,13
國立臺南藝術大學,應用音樂學系,英x1.50 國x1.50 歷x1.00 地x1.00,184.5,,-----,-----,-----,-----,-----,,,英文 國文 歷史 地理,9,2,11,4,7,0,0,11
國立臺南藝術大學,材質創作與設計系,英x1.50 術科x2.00 國x1.50 歷x1.00,248.7,,-----,-----,-----,-----,-----,,,英文 術科 國文 歷史,14,7,21,7,14,0,0,21
玄奘大學,社會工作學系,國x2.00 歷x2.00 地x1.75,163.75,,-----,-----,-----,-----,-----,,,國文 歷史 地理,8,24,32,0,1,0,0,1
玄奘大學,應用心理學系,國x2.00 歷x2.00 地x1.75,149,,-----,-----,-----,-----,-----,,,國文 歷史 地理,7,31,38,1,2,0,0,3
玄奘大學,法律學系,國x2.00 歷x2.00 地x1.75,128.5,,-----,-----,-----,-----,-----,,,國文 歷史 地理,7,31,38,1,1,0,0,2
玄奘大學,大眾傳播學系,國x2.00 歷x2.00 地x1.75,-----,,-----,-----,-----,-----,-----,,,國文 歷史 地理,6,28,34,0,0,0,0,0
玄奘大學,視覺傳達設計學系,國x2.00 地x1.75 歷x1.50,-----,,-----,-----,-----,-----,-----,,,國文 地理 歷史,6,16,22,0,0,0,0,0
玄奘大學,時尚設計學系,國x2.00 歷x2.00 地x1.75,156.75,,-----,-----,-----,-----,-----,,,國文 歷史 地理,4,11,15,1,0,0,0,1
玄奘大學,應用日語學系,國x2.00 歷x2.00 地x1.75,-----,,-----,-----,-----,-----,-----,,,國文 歷史 地理,5,18,23,0,0,0,0,0
玄奘大學,餐旅管理學系,國x2.00 歷x2.00 地x1.75,-----,,-----,-----,-----,-----,-----,,,國文 歷史 地理,4,24,28,0,0,0,0,0
真理大學,工業管理與經營資訊學系,國x2.00 英x2.00 歷x1.00,-----,,-----,-----,-----,-----,-----,,,國文 英文 歷史,29,4,33,0,0,0,0,0
真理大學,企業管理學系,國x2.00 公x1.75 英x1.00,-----,,-----,-----,-----,-----,-----,,,國文 公民與社會 英文,26,6,32,0,0,0,0,0
真理大學,資訊管理學系資管應用組,國x1.50 歷x2.00 社x1.00,107.5,,-----,-----,-----,-----,-----,,,國文 歷史 社會,7,6,13,1,0,0,0,1
真理大學,資訊管理學系電商行銷組,國x1.50 地x2.00 社x1.00,133,,-----,-----,-----,-----,-----,,,國文 地理 社會,8,7,15,1,0,0,0,1
真理大學,資訊管理學系智慧商務組,國x1.50 歷x2.00 地x1.00,-----,,-----,-----,-----,-----,-----,,,國文 歷史 地理,8,2,10,0,0,0,0,0
真理大學,法律學系,國x2.00 公x2.00 歷x1.50,120,,-----,-----,-----,-----,-----,,,國文 公民與社會 歷史,28,12,40,2,4,0,0,6
真理大學,會計資訊學系,英x1.00 國x2.00 歷x2.00 地x2.00,224,,-----,-----,-----,-----,-----,,,英文 國文 歷史 地理,24,4,28,0,1,0,0,1
真理大學,財務金融學系,國x2.00 歷x2.00 英x1.00 數Bx1.00,-----,,-----,-----,-----,-----,-----,,,國文 歷史 英文 數學B,27,4,31,0,0,0,0,0
真理大學,國際企業與貿易學系,英x2.00 社x2.00 地x1.75,93.25,,-----,-----,-----,-----,-----,,,英文 社會 地理,20,9,29,2,0,0,0,2
真理大學,理財與稅務規劃學系,社x2.00 國x1.75 公x1.75,-----,,-----,-----,-----,-----,-----,,,社會 國文 公民與社會,15,4,19,0,0,0,0,0
真理大學,經濟學系,歷x2.00 社x1.75 國x1.75,-----,,-----,-----,-----,-----,-----,,,歷史 社會 國文,29,4,33,0,0,0,0,0
真理大學,觀光事業學系,地x2.00 國x1.00 英x1.00,107,,-----,-----,-----,-----,-----,,,地理 國文 英文,26,5,31,1,0,0,0,1
真理大學,觀光數位知識學系旅遊創新組,國x2.00 歷x2.00 英x1.50,-----,,-----,-----,-----,-----,-----,,,國文 歷史 英文,4,2,6,0,0,0,0,0
真理大學,觀光數位知識學系海洋遊憩組,國x2.00 地x2.00 社x1.75,-----,,-----,-----,-----,-----,-----,,,國文 地理 社會,5,1,6,0,0,0,0,0
真理大學,觀光數位知識學系餐旅資訊組,國x2.00 公x2.00 社x1.50,167.5,,-----,-----,-----,-----,-----,,,國文 公民與社會 社會,5,3,8,0,1,0,0,1
真理大學,觀光數位知識學系旅運科技組,國x2.00 歷x1.50 地x2.00,-----,,-----,-----,-----,-----,-----,,,國文 歷史 地理,4,4,8,0,0,0,0,0
真理大學,運動管理學系,國x2.00 英x1.50 社x1.00 歷x1.50,118,,-----,-----,-----,-----,-----,,,國文 英文 社會 歷史,19,6,25,3,2,0,0,5
真理大學,運動資訊傳播學系,國x2.00 社x1.50 歷x1.25,122.75,,-----,-----,-----,-----,-----,,,國文 社會 歷史,18,5,23,0,1,0,0,1
真理大學,人文與資訊學系,國x2.00 歷x2.00 英x1.00,-----,,-----,-----,-----,-----,-----,,,國文 歷史 英文,11,5,16,0,0,0,0,0
真理大學,英美語文學系,英x1.50 國x1.50 歷x1.25,-----,,-----,-----,-----,-----,-----,,,英文 國文 歷史,30,2,32,0,0,0,0,0
真理大學,應用日語學系,國x2.00 英x1.50 歷x1.50,132,,-----,-----,-----,-----,-----,,,國文 英文 歷史,14,4,18,2,0,0,0,2
真理大學,台灣文學系,國x1.50 歷x1.00 地x1.00,-----,,-----,-----,-----,-----,-----,,,國文 歷史 地理,12,4,16,0,0,0,0,0
真理大學,音樂應用學系-演奏教學A組,術科x2.00 英x1.50 國x1.50 歷x1.00,-----,,-----,-----,-----,-----,-----,,,術科 英文 國文 歷史,2,1,3,0,0,0,0,0
真理大學,音樂應用學系-演奏教學B組,英x1.50 國x2.00 公x1.00,-----,,-----,-----,-----,-----,-----,,,英文 國文 公民與社會,3,3,6,0,0,0,0,0
真理大學,音樂應用學系-行政管理組,英x1.50 國x2.00 歷x1.00,93,,-----,-----,-----,-----,-----,,,英文 國文 歷史,5,3,8,2,1,0,0,3
真理大學,統計資訊與精算學系,國x2.00 英x2.00 數Bx2.00 公x1.00,-----,,-----,-----,-----,-----,-----,,,國文 英文 數學B 公民與社會,21,5,26,0,0,0,0,0
真理大學,資訊工程學系甲組,國x2.00 社x1.00 地x1.00,-----,,-----,-----,-----,-----,-----,1.數學A(底標) 或數學B(底標),,國文 社會 地理,11,5,16,0,0,0,0,0
真理大學,資訊工程學系乙組,國x2.00 社x1.00 歷x1.00,-----,,-----,-----,-----,-----,-----,1.數學A(底標) 或數學B(底標),,國文 社會 歷史,12,4,16,0,0,0,0,0
真理大學,航空事業學系,國x1.25 社x1.50 公x1.00,85.25,,-----,-----,-----,-----,-----,,,國文 社會 公民與社會,15,6,21,2,0,0,0,2
國立臺北大學,法律學系法學組,國x1.50 英x1.50 數Bx1.50 公x1.00 歷x1.00,316.5,國 56,-----,-----,-----,-----,-----,,,國文 英文 數學B 公民與社會 歷史,24,3,27,12,15,0,0,27
國立臺北大學,法律學系司法組,國x1.50 英x1.50 數Bx1.50 公x1.00 歷x1.00,320,國 53,327.2,-----,-----,-----,-----,,,國文 英文 數學B 公民與社會 歷史,24,5,29,15,14,0,2,31
國立臺北大學,法律學系財經法組,國x1.50 英x1.50 數Bx1.50 公x1.00 歷x1.00,322,,341.85,-----,-----,-----,-----,,,國文 英文 數學B 公民與社會 歷史,24,7,31,23,8,2,0,33
國立臺北大學,企業管理學系,英x2.00 數Ax2.00 國x1.50 公x1.00,276,英 47,-----,-----,-----,-----,-----,,,英文 數學A 國文 公民與社會,23,32,55,20,35,0,0,55
國立臺北大學,金融與合作經營學系,數Ax2.00 英x2.00 公x1.00 國x1.00,265,數A 38 英 46,-----,-----,-----,-----,-----,,,數學A 英文 公民與社會 國文,12,18,30,15,15,0,0,30
國立臺北大學,會計學系,數Ax2.00 英x2.00 公x1.00 國x1.00,258,數A 33,-----,-----,-----,-----,-----,,,數學A 英文 公民與社會 國文,34,3,37,16,21,0,0,37
國立臺北大學,統計學系,數Ax2.00 英x1.75 國x1.50 公x1.00,263.25,數A 39,-----,-----,-----,-----,-----,,,數學A 英文 國文 公民與社會,31,13,44,17,27,0,0,44
國立臺北大學,休閒運動管理學系,英x2.00 數Bx2.00 國x1.50 公x1.00,276,,-----,-----,-----,-----,-----,,,英文 數學B 國文 公民與社會,10,2,12,8,4,0,0,12
國立臺北大學,公共行政暨政策學系,公x2.00 社x1.50 國x1.50 英x1.00 數Bx1.00,333,,341.1,-----,-----,-----,-----,,,公民與社會 社會 國文 英文 數學B,41,7,48,14,34,0,2,50
國立臺北大學,財政學系,數Ax1.25 英x1.25 公x1.00 地x1.00,201,,207.65,-----,-----,-----,-----,,,數學A 英文 公民與社會 地理,20,9,29,11,18,0,1,30
國立臺北大學,不動產與城鄉環境學系,英x1.50 數Bx1.50 地x1.00 國x1.00,227,英 40,-----,-----,-----,-----,-----,,,英文 數學B 地理 國文,23,7,30,15,15,0,0,30
國立臺北大學,經濟學系,數Ax2.00 英x1.50 國x1.00 公x1.00,230.5,數A 31,231.5,-----,-----,-----,-----,,,數學A 英文 國文 公民與社會,39,16,55,34,21,0,1,56
國立臺北大學,社會學系,英x1.50 數Bx1.00 國x1.00 公x1.00,198,英 40 數B 39,205.5,-----,-----,-----,-----,1.英文(均標) 2.數學B(均標),,英文 數學B 國文 公民與社會,13,6,19,5,14,0,1,20
國立臺北大學,社會工作學系,國x1.50 英x1.25 數Bx1.00 公x1.25 歷x1.00,264,,-----,-----,-----,-----,-----,1.國文(均標) 2.英文(均標),,國文 英文 數學B 公民與社會 歷史,14,11,25,10,15,0,0,25
國立臺北大學,中國文學系,國x2.00 英x1.50 歷x1.25 地x1.00,270,,-----,-----,-----,-----,-----,,,國文 英文 歷史 地理,16,9,25,10,15,0,0,25
國立臺北大學,應用外語學系,英x2.00 國x1.50 地x1.00 歷x1.00,261.5,英 44  國 49 地 55,-----,-----,-----,-----,-----,1.數學B(均標),A級,英文 國文 地理 歷史,11,9,20,11,9,0,0,20
國立臺北大學,歷史學系,歷x1.50 國x1.25 英x1.25 地x1.00 公x1.00,284.5,歷 60,289.1,-----,-----,-----,-----,,,歷史 國文 英文 地理 公民與社會,8,13,21,10,11,2,0,23
國立臺北大學,資訊工程學系,數甲x1.50 英x1.25 物x1.25 化x1.00 國x1.00,245.75,數甲 38,-----,-----,-----,-----,-----,,,數學甲 英文 物理 化學 國文,18,19,37,28,9,0,0,37
國立臺北大學,通訊工程學系,數甲x1.50 物x1.25 英x1.25 化x1.00 國x1.00,244,數甲 50,-----,-----,-----,-----,-----,,,數學甲 物理 英文 化學 國文,7,10,17,14,3,0,0,17
國立臺北大學,電機工程學系,數甲x1.00 物x1.00 英x1.00 化x1.00 國x1.00,212,數甲 37,217.35,-----,-----,-----,-----,,,數學甲 物理 英文 化學 國文,9,11,20,17,3,0,1,21
國立嘉義大學,教育學系,國x1.50 英x1.50 數Bx1.50 歷x1.00 公x1.00,221,國 42,232.5,-----,-----,-----,-----,,,國文 英文 數學B 歷史 公民與社會,16,8,24,9,15,1,0,25
國立嘉義大學,輔導與諮商學系,英x1.50 國x1.50 數Bx1.50 公x1.00,203.5,,207.9,-----,-----,-----,-----,,,英文 國文 數學B 公民與社會,20,8,28,5,23,1,0,29
國立嘉義大學,體育與健康休閒學系,國x2.00 英x2.00 數Bx1.00 公x1.00,176,國 42,-----,-----,-----,-----,-----,,,國文 英文 數學B 公民與社會,8,8,16,12,4,0,0,16
國立嘉義大學,特殊教育學系,國x2.00 公x2.00 地x2.00 數Bx1.00,260,,267.6,-----,-----,-----,-----,,,國文 公民與社會 地理 數學B,15,12,27,10,17,0,1,28
國立嘉義大學,幼兒教育學系,國x1.50 英x1.50 數Bx1.00 歷x1.00 地x1.00,189.5,國 41,-----,-----,-----,-----,-----,,,國文 英文 數學B 歷史 地理,19,14,33,6,27,0,0,33
國立嘉義大學,數位學習設計與管理學系(社會組),國x1.50 英x1.50 歷x1.00 公x1.00,188,,-----,-----,-----,-----,-----,,,國文 英文 歷史 公民與社會,8,4,12,3,9,0,0,12
國立嘉義大學,數位學習設計與管理學系(自然組),國x1.50 英x1.50 數Bx1.00 物x1.00,167.5,,-----,-----,-----,-----,-----,,,國文 英文 數學B 物理,8,3,11,6,5,0,0,11
國立嘉義大學,中國文學系,國x2.00 英x1.00 歷x1.50 地x1.00,206,,-----,-----,-----,-----,-----,,,國文 英文 歷史 地理,19,14,33,10,23,0,0,33
國立嘉義大學,視覺藝術學系,術科x2.00 國x2.00 英x1.00 歷x1.00,262,,-----,-----,-----,-----,-----,,,術科 國文 英文 歷史,15,5,20,5,15,0,0,20
國立嘉義大學,應用歷史學系,歷x1.50 國x1.25 地x1.25,167.25,,172.25,-----,-----,-----,-----,,,歷史 國文 地理,20,8,28,22,6,1,1,30
國立嘉義大學,外國語言學系英語教學組,英x2.00 國x1.25 歷x1.00,134.5,,-----,-----,-----,-----,-----,,,英文 國文 歷史,7,19,26,8,18,0,0,26
國立嘉義大學,外國語言學系應用外語組,英x2.00 國x1.50 歷x1.00,153,,-----,-----,-----,-----,-----,,,英文 國文 歷史,7,20,27,14,13,0,0,27
國立嘉義大學,音樂學系,術科x2.00 國x1.00 英x1.00 歷x1.00,229.6,,-----,-----,-----,-----,-----,,,術科 國文 英文 歷史,2,16,18,0,2,0,0,2
國立嘉義大學,企業管理學系,英x1.00 國x1.00 數Bx1.00 公x1.00,145,英 28,-----,-----,-----,-----,-----,,,英文 國文 數學B 公民與社會,19,18,37,13,24,0,0,37
國立嘉義大學,應用經濟學系,數Bx1.50 英x1.50 國x1.00 公x1.00,177.5,數B 29 英 32,-----,-----,-----,-----,-----,,,數學B 英文 國文 公民與社會,21,10,31,20,11,0,0,31
國立嘉義大學,科技管理學系,英x2.00 數Bx1.50 國x1.50 公x1.00,196,,-----,-----,-----,-----,-----,,,英文 數學B 國文 公民與社會,18,6,24,12,12,0,0,24
國立嘉義大學,資訊管理學系(自然組),數甲x2.00 英x1.50 國x1.00,150,,-----,-----,-----,-----,-----,,,數學甲 英文 國文,13,5,18,14,4,0,0,18
國立嘉義大學,資訊管理學系(社會組),數Bx2.00 英x1.50 國x1.00 公x1.00,206.5,,-----,-----,-----,-----,-----,,,數學B 英文 國文 公民與社會,13,5,18,9,9,0,0,18
國立嘉義大學,行銷與觀光管理學系,國x2.00 英x1.50 數Bx1.00 公x1.00,185,,-----,-----,-----,-----,-----,,,國文 英文 數學B 公民與社會,18,15,33,7,26,0,0,33
國立嘉義大學,財務金融學系,數Bx2.00 英x2.00 國x1.50 公x1.00,245.5,數B 41,266.8,-----,-----,-----,-----,,,數學B 英文 國文 公民與社會,20,12,32,20,12,1,0,33
國立嘉義大學,農藝學系,生x2.00 國x1.50 數Ax1.00,135.5,,-----,-----,-----,-----,-----,,,生物 國文 數學A,17,8,25,15,10,0,0,25
國立嘉義大學,園藝學系,生x2.00 英x1.50 國x1.00 數Ax1.00,154,,156.6,-----,-----,-----,-----,,,生物 英文 國文 數學A,12,1,13,3,10,0,1,14
國立嘉義大學,森林暨自然資源學系,生x2.00 英x2.00 數Ax1.00 國x1.00,160,生 33,-----,-----,-----,-----,-----,,,生物 英文 數學A 國文,18,3,21,11,10,0,0,21
國立嘉義大學,木質材料與設計學系,物x1.50 化x1.50 英x1.50 數Ax1.00,127.5,,-----,-----,-----,-----,-----,,,物理 化學 英文 數學A,17,12,29,21,8,0,0,29
國立嘉義大學,動物科學系,生x1.50 化x1.50 英x1.50 數Ax1.00 國x1.00,216,,217.6,-----,-----,-----,-----,,,生物 化學 英文 數學A 國文,19,12,31,12,19,0,1,32
國立嘉義大學,農業生物科技學系,生x1.50 英x1.50 化x1.50 國x1.00,148.5,,-----,-----,-----,-----,-----,,,生物 英文 化學 國文,17,4,21,9,12,0,0,21
國立嘉義大學,景觀學系(社會組),國x2.00 地x2.00 數Bx1.50 英x1.00 歷x1.00,265,國 43,-----,-----,-----,-----,-----,,,國文 地理 數學B 英文 歷史,8,2,10,5,5,0,0,10
國立嘉義大學,景觀學系(自然組),生x2.00 數Bx1.00 國x1.50 英x1.00,159.5,,-----,-----,-----,-----,-----,,,生物 數學B 國文 英文,7,3,10,0,10,0,0,10
國立嘉義大學,植物醫學系,生x1.50 化x1.50 英x1.50 數Ax1.00 國x1.00,181.5,,-----,-----,-----,-----,-----,,,生物 化學 英文 數學A 國文,14,11,25,10,15,0,0,25
國立嘉義大學,電子物理學系,物x1.00 數Ax1.00 英x1.00,101,物 45,-----,-----,-----,-----,-----,,,物理 數學A 英文,24,10,34,29,5,0,0,34
國立嘉義大學,應用化學系,化x1.50 英x1.00 數Ax1.00 國x1.00,157.5,,-----,-----,-----,-----,-----,,,化學 英文 數學A 國文,26,15,41,13,28,0,0,41
國立嘉義大學,應用數學系,數Ax2.00 物x1.00 英x1.00,120,,-----,-----,-----,-----,-----,,,數學A 物理 英文,15,14,29,25,4,0,0,29
國立嘉義大學,資訊工程學系,數Ax1.00 英x1.00 物x1.00 國x1.00,156,,-----,-----,-----,-----,-----,,,數學A 英文 物理 國文,17,14,31,24,7,0,0,31
國立嘉義大學,生物機電工程學系,數Ax1.00 物x1.50 英x1.25 國x1.00,157,數A 29,-----,-----,-----,-----,-----,,,數學A 物理 英文 國文,23,14,37,31,6,0,0,37
國立嘉義大學,土木與水資源工程學系,物x1.00 數Ax1.00 英x1.00 國x1.00,129,物 30,144.45,-----,-----,-----,-----,,,物理 數學A 英文 國文,18,17,35,25,10,1,0,36
國立嘉義大學,電機工程學系,數Ax1.00 物x1.00 英x1.00 國x1.00,157,數A 39,-----,-----,-----,-----,-----,,,數學A 物理 英文 國文,21,19,40,39,1,0,0,40
國立嘉義大學,機械與能源工程學系,數Ax1.00 物x1.00 英x1.00 國x1.00,141,數A 35,-----,-----,-----,-----,-----,,,數學A 物理 英文 國文,21,15,36,33,3,0,0,36
國立嘉義大學,食品科學系,化x1.50 生x1.50 英x1.50 數Ax1.00 國x1.00,186,,-----,-----,-----,-----,-----,,,化學 生物 英文 數學A 國文,19,11,30,11,19,0,0,30
國立嘉義大學,水生生物科學系,生x2.00 化x1.50 英x2.00 數Ax1.00 國x1.00,185,,-----,-----,-----,-----,-----,,,生物 化學 英文 數學A 國文,16,16,32,20,12,0,0,32
國立嘉義大學,生物資源學系,生x2.00 英x1.75 數Ax1.00 國x1.75,211,,-----,-----,-----,-----,-----,,,生物 英文 數學A 國文,17,8,25,11,14,0,0,25
國立嘉義大學,生化科技學系,生x1.50 化x1.50 英x1.50 國x1.00 數Ax1.00,200,,-----,-----,-----,-----,-----,,,生物 化學 英文 國文 數學A,18,8,26,11,15,0,0,26
國立嘉義大學,微生物免疫與生物藥學系,生x1.75 化x1.75 英x1.50 國x1.00,206.5,,-----,-----,-----,-----,-----,,,生物 化學 英文 國文,17,16,33,9,24,0,0,33
國立嘉義大學,獸醫學系,英x1.25 生x1.25 化x1.25 數Ax1.00 國x1.00,272.5,,289.95,-----,-----,-----,-----,,B級,英文 生物 化學 數學A 國文,18,9,27,15,12,0,1,28
