校名,系組名,採計及加權,普通生錄取分數,普通生同分參酌,原住民錄取分數,退伍軍人錄取分數,僑生錄取分數,蒙藏生錄取分數,派外子女錄取分數,檢定科目及標準-學科能力測驗,檢定科目及標準-英聽,同分參酌順序,核定名額,回流名額,招生名額,錄取人數-男,錄取人數-女,外加錄取-男,外加錄取-女,錄取總人數（含外加）
國立臺灣海洋大學,水產養殖學系,生x2.00 英x2.00 化x1.50 數Ax1.00 國x1.00,209,生 40,-----,-----,-----,-----,-----,,,生物 英文 化學 數學A 國文,9,13,22,16,6,0,0,22
國立臺灣海洋大學,生命科學暨生物科技學系,生x2.00 英x1.00 化x1.00 國x1.50,215,,215.05,-----,-----,-----,-----,1.數學A(底標),,生物 英文 化學 國文,13,13,26,10,16,1,1,28
國立臺灣海洋大學,海洋生物科技學士學位學程,生x1.50 英x1.50 化x1.50 數Ax1.00 國x1.00,213.5,,-----,-----,-----,-----,-----,,,生物 英文 化學 數學A 國文,4,9,13,7,6,0,0,13
國立臺灣海洋大學,環境生物與漁業科學學系,英x2.00 生x1.50 國x1.00,153.5,英 28,-----,-----,-----,-----,-----,1.數學A(底標) 或數學B(底標),,英文 生物 國文,7,10,17,10,7,0,0,17
國立臺灣海洋大學,海洋環境資訊系,英x1.50 數甲x1.50 物x1.50 化x1.00 國x1.00,206.5,,213.7,-----,-----,-----,-----,,,英文 數學甲 物理 化學 國文,7,17,24,15,9,0,1,25
國立臺灣海洋大學,機械與機電工程學系,數甲x1.50 物x1.50 英x1.50 化x1.00 國x1.00,252,數甲 40,-----,-----,-----,-----,-----,,,數學甲 物理 英文 化學 國文,25,19,44,34,10,0,0,44
國立臺灣海洋大學,系統工程暨造船學系,數甲x1.25 物x1.00 英x1.00,105.75,,107.1,-----,-----,-----,-----,,,數學甲 物理 英文,10,17,27,24,3,1,0,28
國立臺灣海洋大學,河海工程學系,數甲x1.50 物x1.25 英x1.00 化x1.00 國x1.00,182.75,,-----,-----,-----,-----,-----,,,數學甲 物理 英文 化學 國文,14,18,32,25,7,0,0,32
國立臺灣海洋大學,海洋工程科技學士學位學程,數甲x1.50 物x1.50 英x1.50 國x1.00,197,,-----,-----,-----,-----,-----,,,數學甲 物理 英文 國文,5,1,6,4,2,0,0,6
國立臺灣海洋大學,電機工程學系,數甲x1.00 英x1.00 物x1.00 國x1.00 化x1.00,216,,-----,-----,-----,-----,-----,,,數學甲 英文 物理 國文 化學,32,4,36,33,3,0,0,36
國立臺灣海洋大學,資訊工程學系,數甲x1.00 英x1.00 物x1.00 國x1.00,168,數甲 29 英 55,-----,-----,-----,-----,-----,,,數學甲 英文 物理 國文,31,13,44,35,9,0,0,44
國立臺灣海洋大學,通訊與導航工程學系,數甲x1.50 物x1.50 英x1.00,154,,-----,-----,-----,-----,-----,,,數學甲 物理 英文,18,2,20,18,2,0,0,20
國立臺灣海洋大學,光電與材料科技學系,數甲x1.50 物x1.50 英x1.25 化x1.00 國x1.00,248.75,數甲 41,-----,-----,-----,-----,-----,,,數學甲 物理 英文 化學 國文,17,7,24,21,3,0,0,24
國立臺灣海洋大學,海洋法政學士學位學程,英x2.00 國x1.50 公x1.00,184.5,英 39,199.2,-----,-----,-----,-----,1.數學A(後標) 或數學B(後標),,英文 國文 公民與社會,6,9,15,7,8,1,0,16
國立臺灣海洋大學,海洋文創設計產業學士學位學程,國x1.00 歷x1.00 英x1.00,113,國 45,-----,-----,-----,-----,-----,,,國文 歷史 英文,3,5,8,2,6,0,0,8
國立高雄師範大學,國文學系,國x2.00 英x1.25 歷x1.25,186.75,,197.05,-----,-----,-----,-----,,,國文 英文 歷史,28,8,36,12,24,0,1,37
國立高雄師範大學,英語學系,英x2.00 國x1.75 歷x1.50,212.5,,-----,-----,-----,-----,-----,1.數學B(底標),B級,英文 國文 歷史,38,11,49,17,32,0,0,49
國立高雄師範大學,地理學系,地x1.50 英x1.50 數Bx1.00 社x1.00,191.5,地 53,-----,-----,-----,-----,-----,,,地理 英文 數學B 社會,15,11,26,15,11,0,0,26
國立高雄師範大學,數學系數學組,數甲x2.00 數Ax2.00 英x1.25 物x1.00,211.25,,-----,-----,-----,-----,-----,,,數學甲 數學A 英文 物理,14,12,26,22,4,0,0,26
國立高雄師範大學,數學系應用數學組,數甲x2.00 數Ax2.00 英x1.25 物x1.00,216.75,,-----,-----,-----,-----,-----,,,數學甲 數學A 英文 物理,17,8,25,18,7,0,0,25
國立高雄師範大學,化學系,化x1.00 英x1.00 數甲x1.00,119,,-----,-----,-----,-----,-----,,,化學 英文 數學甲,14,11,25,18,7,0,0,25
國立高雄師範大學,物理學系,物x1.00 數甲x1.00 英x1.00 化x1.00 國x1.00,192,物 37,-----,-----,-----,-----,-----,,,物理 數學甲 英文 化學 國文,16,12,28,16,12,0,0,28
國立高雄師範大學,生物科技系,生x1.50 英x1.25 化x1.00 國x1.25 數甲x1.00,222.25,生 48,-----,-----,-----,-----,-----,,,生物 英文 化學 國文 數學甲,15,12,27,10,17,0,0,27
國立高雄師範大學,教育學系,國x1.50 英x1.75 數Bx1.75 公x1.00,223.25,,-----,-----,-----,-----,-----,,,國文 英文 數學B 公民與社會,10,5,15,5,10,0,0,15
國立高雄師範大學,特殊教育學系,國x1.25 英x1.25 公x1.00,141.25,,143.25,-----,-----,-----,-----,1.數學A(底標) 或數學B(底標),,國文 英文 公民與社會,11,3,14,2,12,0,1,15
國立高雄師範大學,體育學系,英x2.00 國x2.00 生x2.00 術x1.00 數Bx1.00,249.31,,-----,-----,-----,-----,-----,,,英文 國文 生物 術科 數學B,8,1,9,8,1,0,0,9
國立高雄師範大學,事業經營學系,英x2.00 數Bx1.75 國x1.50 公x1.00,238,,-----,-----,-----,-----,-----,,,英文 數學B 國文 公民與社會,10,0,10,4,6,0,0,10
國立高雄師範大學,工業科技教育學系科技教育與訓練組,數甲x1.25 物x1.25 英x1.25 國x1.00 化x1.00,199.25,,-----,-----,-----,-----,-----,,,數學甲 物理 英文 國文 化學,7,1,8,7,1,0,0,8
國立高雄師範大學,工業科技教育學系能源與冷凍空調組,數甲x1.25 物x1.25 英x1.25 國x1.00 化x1.00,202.25,,-----,-----,-----,-----,-----,,,數學甲 物理 英文 國文 化學,4,2,6,5,1,0,0,6
國立高雄師範大學,工業設計學系,英x2.00 歷x1.00 數Bx1.00,127,,-----,-----,-----,-----,-----,,,英文 歷史 數學B,8,13,21,13,8,0,0,21
國立高雄師範大學,電子工程學系,物x1.50 數甲x1.25 英x1.00 國x1.00,186.75,物 33,-----,-----,-----,-----,-----,,,物理 數學甲 英文 國文,18,12,30,21,9,0,0,30
國立高雄師範大學,軟體工程與管理學系,數甲x1.00 英x1.00 國x1.00,127,數甲 40,-----,-----,-----,-----,-----,,,數學甲 英文 國文,10,8,18,13,5,0,0,18
國立高雄師範大學,電機工程學系,數甲x1.00 物x1.00 英x1.00 化x1.00 國x1.00,202,數甲 37,-----,-----,-----,-----,-----,,,數學甲 物理 英文 化學 國文,21,8,29,20,9,0,0,29
國立高雄師範大學,美術學系,術x2.00 國x1.00 英x1.00 歷x1.00,223.34,,-----,-----,-----,-----,-----,,,術科 國文 英文 歷史,15,1,16,5,11,0,0,16
國立高雄師範大學,音樂學系,術x2.00 英x1.00 歷x1.00 國x1.00,230.56,,-----,-----,-----,-----,-----,,,術科 英文 歷史 國文,1,6,7,1,4,0,0,5
國立高雄師範大學,視覺設計學系,術x2.00 國x1.00 英x1.00 歷x1.00,232,,282.53,-----,-----,-----,-----,,,術科 國文 英文 歷史,11,9,20,4,16,1,0,21
國立彰化師範大學,輔導與諮商學系學校輔導與諮商組,國x2.00 英x2.00 公x1.00 社x1.00 歷x1.00,343,,344.3,-----,-----,-----,-----,1.數學A(均標) 或數學B(均標),,國文 英文 公民與社會 社會 歷史,10,1,11,3,8,1,0,12
國立彰化師範大學,輔導與諮商學系社區輔導與諮商組,國x2.00 英x2.00 公x1.50 社x1.00 歷x1.00,350.5,,-----,-----,-----,-----,-----,1.數學A(均標) 或數學B(均標),,國文 英文 公民與社會 社會 歷史,9,8,17,9,8,0,0,17
國立彰化師範大學,特殊教育學系,國x1.25 英x1.25 公x1.00,145.25,,-----,-----,-----,-----,-----,1.數學A(底標) 或數學B(底標),,國文 英文 公民與社會,12,10,22,1,21,0,0,22
國立彰化師範大學,數學系,數甲x2.00 英x1.00 自x1.00,149,,-----,-----,-----,-----,-----,,,數學甲 英文 自然,31,6,37,28,9,0,0,37
國立彰化師範大學,物理學系物理組,物x2.00 數Ax1.50 英x1.00,175.5,物 41,-----,-----,-----,-----,-----,,,物理 數學A 英文,16,4,20,17,3,0,0,20
國立彰化師範大學,物理學系光電組,物x2.00 數Ax1.50 英x1.00,177.5,物 44,-----,-----,-----,-----,-----,,,物理 數學A 英文,16,9,25,21,4,0,0,25
國立彰化師範大學,生物學系,生x2.00 英x1.75 化x1.50 國x1.00,256,生 38,-----,-----,-----,-----,-----,,,生物 英文 化學 國文,18,4,22,11,11,0,0,22
國立彰化師範大學,化學系,化x2.00 物x1.25 數Ax1.25 英x1.00,219.25,,-----,-----,-----,-----,-----,,,化學 物理 數學A 英文,19,9,28,21,7,0,0,28
國立彰化師範大學,英語學系(社會組),英x1.50 國x1.00 歷x1.00,148,英 34 國 48,-----,-----,-----,-----,-----,,,英文 國文 歷史,24,9,33,11,22,0,0,33
國立彰化師範大學,英語學系(自然組),英x1.50 國x1.00 化x1.00,154.5,,-----,-----,-----,-----,-----,,,英文 國文 化學,3,0,3,1,2,0,0,3
國立彰化師範大學,國文學系,國x1.50 英x1.00 歷x1.00,146,,156.5,-----,-----,-----,-----,,,國文 英文 歷史,38,10,48,11,37,0,1,49
國立彰化師範大學,地理學系,地x1.50 英x1.25 數Bx1.00 公x1.00,185.75,地 58,-----,-----,-----,-----,-----,,,地理 英文 數學B 公民與社會,14,6,20,8,12,0,0,20
國立彰化師範大學,美術學系,術x2.00 國x1.00 英x1.00 歷x1.00,218.36,,-----,-----,-----,-----,-----,,,術科 國文 英文 歷史,8,9,17,3,14,0,0,17
國立彰化師範大學,機電工程學系,數甲x2.00 物x2.00 英x2.00 化x1.00 國x1.00,309,數甲 47,-----,-----,-----,-----,-----,,,數學甲 物理 英文 化學 國文,23,3,26,16,10,0,0,26
國立彰化師範大學,電機工程學系,數甲x2.00 物x2.00 英x2.00 化x1.00 國x1.00,326,數甲 38 物 45,-----,-----,-----,-----,-----,,,數學甲 物理 英文 化學 國文,27,7,34,27,7,0,0,34
國立彰化師範大學,電子工程學系,物x2.00 數甲x2.00 英x2.00 化x1.00 國x1.00,321,物 47,-----,-----,-----,-----,-----,,,物理 數學甲 英文 化學 國文,20,7,27,23,4,0,0,27
國立彰化師範大學,資訊工程學系,數甲x2.00 英x1.50 物x1.50,194,數甲 49,-----,-----,-----,-----,-----,,,數學甲 英文 物理,27,9,36,28,8,0,0,36
國立彰化師範大學,企業管理學系,英x2.00 國x1.00 公x1.00,166,英 40 國 47,-----,-----,-----,-----,-----,1.數學A(後標) 或數學B(均標),,英文 國文 公民與社會,19,6,25,8,17,0,0,25
國立彰化師範大學,會計學系,英x1.50 國x1.00 數Bx1.00 公x1.00,175.5,英 37,-----,-----,-----,-----,-----,,,英文 國文 數學B 公民與社會,36,14,50,22,28,0,0,50
國立彰化師範大學,資訊管理學系資訊管理組,英x2.00 數Bx2.00 國x1.00 歷x1.00,239,,-----,-----,-----,-----,-----,1.數學B(均標),,英文 數學B 國文 歷史,9,1,10,5,5,0,0,10
國立彰化師範大學,資訊管理學系數位內容科技與管理組,英x2.00 數Ax2.00 國x1.00 物x1.00,243,英 38,-----,-----,-----,-----,-----,1.數學A(均標),,英文 數學A 國文 物理,10,7,17,7,10,0,0,17
國立彰化師範大學,運動學系,英x2.00 國x2.00 生x1.00 術x1.00,216.21,,221.94,-----,-----,-----,-----,,,英文 國文 生物 術科,2,6,8,6,2,1,0,9
國立彰化師範大學,公共事務與公民教育學系公民教育組,公x2.00 國x1.25 英x1.25 歷x1.00 數Bx1.00,277.75,,-----,-----,-----,-----,-----,,,公民與社會 國文 英文 歷史 數學B,5,4,9,6,3,0,0,9
國立彰化師範大學,公共事務與公民教育學系公共事務組,公x2.00 國x1.25 英x1.25 歷x1.00 數Bx1.00,277.5,,-----,-----,-----,-----,-----,,,公民與社會 國文 英文 歷史 數學B,7,3,10,4,6,0,0,10
中山醫學大學,醫學系,生x1.00 化x1.00 英x1.00 數甲x1.00 物x1.00,264,生 59,286.2,-----,-----,-----,-----,,,生物 化學 英文 數學甲 物理,48,17,65,50,15,1,0,66
中山醫學大學,醫學社會暨社會工作學系,國x2.00 英x1.00 公x2.00,172,,173.75,-----,-----,-----,-----,,,國文 英文 公民與社會,37,27,64,12,52,1,0,65
中山醫學大學,護理學系,生x1.00 化x1.00 英x1.00 國x1.00,133,生 41 化 23,135,-----,-----,-----,-----,,,生物 化學 英文 國文,60,25,85,24,61,0,1,86
中山醫學大學,牙醫學系,生x1.25 化x1.00 數甲x1.00 物x1.00 英x1.00,275.25,生 57 化 51,320.45,-----,-----,-----,-----,1.國文(前標),,生物 化學 數學甲 物理 英文,45,19,64,47,17,1,0,65
中山醫學大學,醫學檢驗暨生物技術學系,生x1.00 化x1.00 英x1.00 國x1.00,176,生 44 化 44,178.2,-----,-----,-----,-----,,,生物 化學 英文 國文,32,2,34,10,24,1,0,35
中山醫學大學,物理治療學系,英x1.50 生x1.50 國x1.50 物x1.00,258,英 56,292.3,-----,-----,-----,-----,,,英文 生物 國文 物理,18,9,27,14,13,0,1,28
中山醫學大學,職能治療學系,英x1.50 國x1.25 生x1.00,177.75,,204.1,-----,-----,-----,-----,1.數學A(後標) 或數學B(均標),,英文 國文 生物,21,9,30,4,26,0,1,31
中山醫學大學,語言治療與聽力學系語言治療組,英x2.00 生x1.50 國x1.50 物x1.00,262,,266.9,-----,-----,-----,-----,,,英文 生物 國文 物理,19,10,29,8,21,1,0,30
中山醫學大學,語言治療與聽力學系聽力組,英x2.00 物x1.50 國x1.50 生x1.00,236,,251.25,-----,-----,-----,-----,,,英文 物理 國文 生物,18,7,25,7,18,1,0,26
中山醫學大學,生物醫學科學學系,生x2.00 英x1.00 化x1.00 數甲x1.00,182,,-----,-----,-----,-----,-----,,,生物 英文 化學 數學甲,19,16,35,17,18,0,0,35
中山醫學大學,視光學系,生x1.50 英x1.00 物x1.00 國x1.00,167,,-----,-----,-----,-----,-----,,,生物 英文 物理 國文,19,2,21,9,12,0,0,21
中山醫學大學,醫學影像暨放射科學系,物x2.00 生x1.50 數甲x1.25,161.5,物 34,-----,-----,-----,-----,-----,,,物理 生物 數學甲,31,10,41,26,15,0,0,41
中山醫學大學,心理學系,英x2.00 國x1.50 數甲x1.00,192,英 51,193.8,-----,-----,-----,-----,,,英文 國文 數學甲,26,8,34,15,19,1,0,35
中山醫學大學,營養學系,生x2.00 化x2.00 國x1.75,230,,-----,-----,-----,-----,-----,,,生物 化學 國文,28,13,41,10,31,0,0,41
中山醫學大學,公共衛生學系(A組),國x2.00 英x2.00 化x1.00 數甲x1.00,218,國 44 英 44,-----,-----,-----,-----,-----,,,國文 英文 化學 數學甲,11,8,19,6,13,0,0,19
中山醫學大學,公共衛生學系(B組),歷x1.00 國x2.00 英x2.00 數甲x1.00,200,,-----,-----,-----,-----,-----,,,歷史 國文 英文 數學甲,10,0,10,6,4,0,0,10
中山醫學大學,醫療產業科技管理學系,英x1.50 國x1.00 地x1.00 數Bx1.00,134.5,,-----,-----,-----,-----,-----,,,英文 國文 地理 數學B,25,7,32,9,23,0,0,32
中山醫學大學,職業安全衛生學系,化x1.00 國x1.00 英x1.00,102,化 24,103.95,-----,-----,-----,-----,,,化學 國文 英文,17,6,23,5,18,0,1,24
中山醫學大學,醫學應用化學系,化x2.00 數甲x1.00 國x1.00,155,化 41,-----,-----,-----,-----,-----,,,化學 數學甲 國文,13,8,21,11,10,0,0,21
中山醫學大學,健康產業科技管理學系,化x1.00 數甲x1.00 國x1.00,94,,-----,-----,-----,-----,-----,,,化學 數學甲 國文,12,5,17,9,8,0,0,17
中山醫學大學,醫學資訊學系,數甲x2.00 英x2.00 國x1.00,173,數甲 46,-----,-----,-----,-----,-----,,,數學甲 英文 國文,18,9,27,20,7,0,0,27
中山醫學大學,應用外國語言學系,英x1.50 國x1.00 歷x1.00,107,,-----,-----,-----,-----,-----,,,英文 國文 歷史,18,15,33,8,25,0,0,33
國立中山大學,中國文學系,國x2.00 歷x1.00 英x1.00 地x1.00,229,國 49 歷 50,-----,-----,-----,-----,-----,,,國文 歷史 英文 地理,8,8,16,4,12,0,0,16
國立中山大學,外國語文學系,英x2.00 國x1.50 歷x1.00 地x1.00,258.5,英 51,-----,-----,-----,-----,-----,,,英文 國文 歷史 地理,7,8,15,6,9,0,0,15
國立中山大學,音樂學系,術x2.00 英x1.00 國x1.00 歷x1.00,202.7,,-----,-----,-----,-----,-----,,,術科 英文 國文 歷史,4,14,18,5,3,0,0,8
國立中山大學,劇場藝術學系(男),國x2.00 英x2.00 歷x1.00,207,國 51,-----,-----,-----,-----,-----,,,國文 英文 歷史,2,2,4,4,0,0,0,4
國立中山大學,劇場藝術學系(女),國x2.00 英x2.00 歷x1.00,220,,-----,-----,-----,-----,-----,,,國文 英文 歷史,2,5,7,0,7,0,0,7
國立中山大學,生物科學系,生x1.50 化x1.25 英x1.25 數甲x1.00 國x1.00,257.75,,-----,-----,-----,-----,-----,,,生物 化學 英文 數學甲 國文,4,2,6,3,3,0,0,6
國立中山大學,生物科學系英語組,生x1.50 化x1.25 英x1.50 數甲x1.00 國x1.00,261.25,,-----,-----,-----,-----,-----,1.英文(均標),,生物 化學 英文 數學甲 國文,3,8,11,5,6,0,0,11
國立中山大學,化學系,化x2.00 物x1.00 數甲x1.00 英x1.00 國x1.00,266,化 50,-----,-----,-----,-----,-----,,,化學 物理 數學甲 英文 國文,10,7,17,13,4,0,0,17
國立中山大學,化學系英語組,化x1.00 物x1.00 數甲x1.00 英x2.00 國x1.00,264,化 46,-----,-----,-----,-----,-----,1.英文(均標),,化學 物理 數學甲 英文 國文,9,0,9,5,4,0,0,9
國立中山大學,物理學系,物x1.50 數甲x1.75 英x1.75 化x1.00 國x1.00,301.25,,-----,-----,-----,-----,-----,,,物理 數學甲 英文 化學 國文,7,5,12,10,2,0,0,12
國立中山大學,物理學系量子科技組(全英),物x1.50 數甲x1.75 英x2.00 化x1.00 國x1.00,313.25,,-----,-----,-----,-----,-----,1.英文(均標),,物理 數學甲 英文 化學 國文,6,0,6,3,3,0,0,6
國立中山大學,應用數學系,數甲x2.00 英x1.00 物x1.50,185,,-----,-----,-----,-----,-----,,,數學甲 英文 物理,4,8,12,9,3,0,0,12
國立中山大學,應用數學系英語組,數甲x2.00 英x1.50 物x1.00,181,,-----,-----,-----,-----,-----,1.英文(均標),,數學甲 英文 物理,4,8,12,11,1,0,0,12
國立中山大學,電機工程學系,數甲x1.00 英x1.00 物x1.00 化x1.00,198,數甲 45,-----,-----,-----,-----,-----,,,數學甲 英文 物理 化學,3,1,4,4,0,0,0,4
國立中山大學,電機工程學系全英語組,數甲x1.00 英x1.00 物x1.00 化x1.00,186,數甲 45,-----,-----,-----,-----,-----,1.英文(前標),,數學甲 英文 物理 化學,18,14,32,28,4,0,0,32
國立中山大學,機械與機電工程學系,物x2.00 數甲x1.50 國x1.00,201.5,物 49,-----,-----,-----,-----,-----,,,物理 數學甲 國文,10,7,17,15,2,0,0,17
國立中山大學,機械與機電工程學系全英語組,物x2.00 數甲x1.50 英x2.00,239,物 38,-----,-----,-----,-----,-----,1.英文(均標),,物理 數學甲 英文,7,3,10,10,0,0,0,10
國立中山大學,資訊工程學系,數甲x2.00 英x1.00 物x1.50 國x1.00,258.5,數甲 48,-----,-----,-----,-----,-----,,,數學甲 英文 物理 國文,12,11,23,20,3,0,0,23
國立中山大學,資訊工程學系全英語學士班,數甲x2.00 英x2.00 物x1.50,255,,-----,-----,-----,-----,-----,,,數學甲 英文 物理,8,5,13,8,5,0,0,13
國立中山大學,光電工程學系,數甲x2.00 物x2.00 英x1.00 化x1.00,265,數甲 45,-----,-----,-----,-----,-----,,,數學甲 物理 英文 化學,5,10,15,15,0,0,0,15
國立中山大學,光電工程學系全英語組,數甲x2.00 物x2.00 英x1.50 化x1.00,283.5,,-----,-----,-----,-----,-----,1.英文(均標),,數學甲 物理 英文 化學,5,2,7,5,2,0,0,7
國立中山大學,材料與光電科學學系甲組,數甲x2.00 物x2.00 英x1.00,230,,-----,-----,-----,-----,-----,,,數學甲 物理 英文,3,3,6,5,1,0,0,6
國立中山大學,材料與光電科學學系乙組,物x2.00 化x2.00 數甲x1.00,245,,-----,-----,-----,-----,-----,,,物理 化學 數學甲,3,3,6,6,0,0,0,6
國立中山大學,材料與光電科學學系全英語組,數甲x1.00 物x2.00 化x2.00 英x1.00,271,數甲 44,-----,-----,-----,-----,-----,,,數學甲 物理 化學 英文,7,5,12,12,0,0,0,12
國立中山大學,企業管理學系(社會組),英x2.00 數Bx2.00 公x1.00,220,英 41,-----,-----,-----,-----,-----,,,英文 數學B 公民與社會,10,6,16,15,1,0,0,16
國立中山大學,企業管理學系(自然組),英x2.00 數甲x2.00 國x1.00,217,英 48,-----,-----,-----,-----,-----,,,英文 數學甲 國文,10,2,12,8,4,0,0,12
國立中山大學,資訊管理學系,數甲x2.00 英x2.00 國x1.50,249,,-----,-----,-----,-----,-----,,,數學甲 英文 國文,8,8,16,8,8,0,0,16
國立中山大學,財務管理學系,公x2.00 英x1.00 國x1.00,206,公 60,-----,-----,-----,-----,-----,1.數學A(均標) 或數學B(均標),,公民與社會 英文 國文,7,6,13,6,7,0,0,13
國立中山大學,國際經營管理全英語學士學位學程,英x2.00 公x1.50 數Bx1.00,209.5,,-----,-----,-----,-----,-----,1.英文(均標),,英文 公民與社會 數學B,5,2,7,3,4,0,0,7
國立中山大學,海洋生物科技暨資源學系,英x1.50 生x1.50 化x1.50 數甲x1.00,213.5,,-----,-----,-----,-----,-----,,B級,英文 生物 化學 數學甲,10,5,15,9,6,0,0,15
國立中山大學,海洋環境及工程學系,物x1.50 化x1.00 數甲x1.50 英x1.25,205.25,物 39,-----,-----,-----,-----,-----,,,物理 化學 數學甲 英文,6,10,16,15,1,0,0,16
國立中山大學,海洋科學系,英x1.25 國x1.00 數甲x1.00 化x1.00,177.25,英 45,185.6,-----,-----,-----,-----,,,英文 國文 數學甲 化學,4,5,9,5,4,1,0,10
國立中山大學,政治經濟學系,英x1.50 數Ax1.50 國x1.00 公x1.00,208,,-----,-----,-----,-----,-----,1.數學A(均標),,英文 數學A 國文 公民與社會,11,9,20,10,10,0,0,20
國立中山大學,社會學系,公x2.00 英x2.00 地x1.00,225,,-----,-----,-----,-----,-----,1.數學A(均標) 或數學B(均標),,公民與社會 英文 地理,13,10,23,16,7,0,0,23
國立中山大學,人文暨科技跨領域學士學位學程,英x1.00 國x1.00 物x1.00,128,,-----,-----,-----,-----,-----,1.數學A(均標) 或數學B(前標),,英文 國文 物理,10,7,17,10,7,0,0,17
國立中山大學,生物醫學科技學系全英語學士班生物醫學組,生x2.00 英x1.50 化x1.50 數甲x1.00,257,,-----,-----,-----,-----,-----,,,生物 英文 化學 數學甲,7,2,9,6,3,0,0,9
國立中山大學,生物醫學科技學系全英語學士班生醫工程組,數甲x1.50 物x1.50 英x1.50 化x1.00 生x1.00,264.5,,-----,-----,-----,-----,-----,,,數學甲 物理 英文 化學 生物,6,2,8,5,3,0,0,8
長庚大學,醫學系(自費),生x1.00 英x1.00 化x1.00 數甲x1.00 物x1.00,273,生 53 英 57,311.85,-----,-----,-----,-----,1.國文(前標),,生物 英文 化學 數學甲 物理,23,22,45,37,8,1,0,46
長庚大學,醫學系(公費),生x1.00 英x1.00 化x1.00 數甲x1.00 物x1.00,260,生 59 英 56,-----,-----,-----,-----,-----,1.國文(前標),,生物 英文 化學 數學甲 物理,4,0,4,1,3,0,0,4
長庚大學,中醫學系,生x1.00 英x1.00 化x1.00 數甲x1.00 國x1.00,272,,279.45,-----,-----,-----,-----,,,生物 英文 化學 數學甲 國文,11,0,11,1,10,0,1,12
長庚大學,護理學系,英x1.50 生x1.50 國x1.00 化x1.00,200,英 28 生 48,-----,-----,-----,-----,-----,,,英文 生物 國文 化學,30,4,34,5,29,0,0,34
長庚大學,醫學生物技術暨檢驗學系,生x1.50 化x1.50 英x1.00 數Ax1.00,220.5,,-----,-----,-----,-----,-----,,,生物 化學 英文 數學A,15,5,20,9,11,0,0,20
長庚大學,醫學影像暨放射科學系,物x1.25 英x1.25 數甲x1.25 生x1.00 化x1.00,219.75,,253.05,-----,-----,-----,-----,,,物理 英文 數學甲 生物 化學,11,2,13,2,11,0,1,14
長庚大學,物理治療學系,英x1.50 生x1.50 物x1.25 化x1.00,245.25,,-----,-----,-----,-----,-----,,,英文 生物 物理 化學,14,5,19,12,7,0,0,19
長庚大學,職能治療學系,英x1.00 生x1.50 國x1.25,189,,-----,-----,-----,-----,-----,1.數學A(後標) 或數學B(均標),,英文 生物 國文,12,7,19,2,17,0,0,19
長庚大學,生物醫學系,化x2.00 生x2.00 英x2.00 數甲x1.00 物x1.00,289,,-----,-----,-----,-----,-----,,,化學 生物 英文 數學甲 物理,23,3,26,9,17,0,0,26
長庚大學,呼吸治療學系,生x1.50 英x1.00 化x1.00,152,生 46,-----,158.2,-----,-----,-----,,,生物 英文 化學,13,6,19,4,15,1,0,20
長庚大學,電機工程學系,物x1.50 數甲x1.50 英x1.25 國x1.00,208.5,,-----,-----,-----,-----,-----,,,物理 數學甲 英文 國文,28,4,32,26,6,0,0,32
長庚大學,機械工程學系,物x1.25 數甲x1.00 英x1.00,109.25,,-----,-----,-----,-----,-----,,,物理 數學甲 英文,17,2,19,15,4,0,0,19
長庚大學,化工與材料工程學系,數甲x1.00 英x1.00 化x1.00 物x1.00,148,數甲 27,-----,-----,-----,-----,-----,,,數學甲 英文 化學 物理,15,8,23,16,7,0,0,23
長庚大學,電子工程學系,物x1.00 數甲x1.00 化x1.00 英x1.00,143,,-----,-----,-----,-----,-----,,,物理 數學甲 化學 英文,32,4,36,28,8,0,0,36
長庚大學,資訊工程學系,數甲x1.00 物x1.00 英x1.00 國x1.00,158,,-----,-----,-----,-----,-----,,,數學甲 物理 英文 國文,17,5,22,14,8,0,0,22
長庚大學,生物醫學工程學系,數甲x1.25 物x1.00 化x1.00 英x1.00,161,,-----,-----,-----,-----,-----,,,數學甲 物理 化學 英文,6,11,17,11,6,0,0,17
長庚大學,人工智慧學系,數甲x1.50 英x1.00 國x1.00,133.5,,-----,-----,-----,-----,-----,,,數學甲 英文 國文,12,0,12,7,5,0,0,12
長庚大學,醫務管理學系,英x1.50 國x1.00 公x1.00,127.5,,-----,-----,-----,-----,-----,,,英文 國文 公民與社會,16,9,25,4,21,0,0,25
長庚大學,工商管理學系(數智商務組),英x2.00 國x1.00 公x1.00,108,英 17,-----,-----,-----,-----,-----,1.數學B(均標),,英文 國文 公民與社會,9,6,15,11,4,0,0,15
長庚大學,工商管理學系(工商創業組),英x2.00 國x1.00 歷x1.00,101,,-----,-----,-----,-----,-----,1.數學B(均標),,英文 國文 歷史,8,4,12,6,6,0,0,12
長庚大學,工業設計學系,英x2.00 國x1.00 公x1.00,116,英 21,-----,-----,-----,-----,-----,1.數學A(後標) 或數學B(後標),,英文 國文 公民與社會,7,7,14,7,7,0,0,14
長庚大學,資訊管理學系,英x2.00 國x1.25 公x1.00,146.75,,-----,-----,-----,-----,-----,1.數學A(後標) 或數學B(均標),,英文 國文 公民與社會,17,10,27,14,13,0,0,27
